date,tmax,climatology_normal_loyo,climatology_p95_loyo,climatology_p98_loyo,heatwave,severe
2017-07-03,32.9,35.52740740740741,40.8,41.228,0,0
2017-07-04,33.3,35.36666666666667,40.8,41.228,0,0
2017-07-05,32.7,35.16666666666667,40.730000000000004,41.228,0,0
2017-07-06,34.3,34.948888888888895,40.28,40.895999999999994,0,0
2017-07-07,34.7,34.79407407407408,39.83,40.895999999999994,0,0
2017-07-08,35.7,34.644444444444446,39.25,40.732,0,0
2017-07-09,35.8,34.4562962962963,38.89,39.831999999999994,0,0
2017-07-10,36.1,34.31407407407407,38.66,39.26,0,0
2017-07-11,34.8,34.17777777777778,38.46,39.1,0,0
2017-07-12,33.3,33.99333333333334,38.19,38.895999999999994,0,0
2017-07-13,32.5,33.89555555555555,38.19,38.895999999999994,0,0
2017-07-14,33.6,33.77925925925925,37.98,38.895999999999994,0,0
2017-07-15,33.9,33.62518518518518,37.309999999999995,38.8,0,0
2017-07-16,33.4,33.47259259259259,36.4,38.528,0,0
2017-07-17,33.2,33.35925925925926,36.3,37.324,0,0
2017-07-18,32.8,33.18592592592593,36.230000000000004,36.623999999999995,0,0
2017-07-19,32.8,32.93703703703704,36.03,36.3,0,0
2017-07-20,33.2,32.77111111111111,36.03,36.3,0,0
2017-07-21,30.9,32.610370370370376,36.03,36.3,0,0
2017-07-22,29.7,32.412592592592596,36.03,36.428,0,0
2017-07-23,29.1,32.20888888888889,35.76,36.291999999999994,0,0
2017-07-24,28.2,32.05407407407407,35.63,36.224,0,0
2017-07-25,28.6,31.881481481481483,35.33,35.931999999999995,0,0
2017-07-26,31.1,31.735555555555557,35.230000000000004,35.9,0,0
2017-07-27,32.5,31.674814814814816,35.230000000000004,35.764,0,0
2017-07-28,31.5,31.549629629629628,35.13,35.632,0,0
2017-07-29,28.8,31.44592592592593,35.03,35.632,0,0
2017-07-30,26.6,31.32370370370371,35.0,35.632,0,0
2017-07-31,26.4,31.22518518518519,34.93,35.632,0,0
2017-08-01,29.7,31.101481481481486,34.69,35.26,0,0
2017-08-02,31.1,31.09851851851852,34.39,35.26,0,0
2017-08-03,30.6,31.165925925925922,33.809999999999995,35.26,0,0
2017-08-04,30.5,31.137037037037036,33.32,35.26,0,0
2017-08-05,30.9,31.14962962962963,33.2,34.76,0,0
2017-08-06,32.0,31.16222222222222,33.13,34.395999999999994,0,0
2017-08-07,30.2,31.157777777777774,33.1,34.395999999999994,0,0
2017-08-08,31.2,31.211111111111112,33.2,34.395999999999994,0,0
2017-08-09,29.2,31.186666666666664,33.43,34.395999999999994,0,0
2017-08-10,28.5,31.196296296296296,33.53,34.395999999999994,0,0
2017-08-11,30.8,31.20222222222222,33.78,34.395999999999994,0,0
2017-08-12,30.4,31.189629629629632,33.78,34.61999999999999,0,0
2017-08-13,31.0,31.18,33.919999999999995,34.891999999999996,0,0
2017-08-14,30.6,31.191851851851847,34.230000000000004,34.891999999999996,0,0
2017-08-15,30.8,31.213333333333335,34.3,35.331999999999994,0,0
2017-08-16,32.7,31.19851851851851,34.3,35.331999999999994,0,0
2017-08-17,33.2,31.17037037037037,34.36,35.331999999999994,0,0
2017-08-18,33.8,31.09185185185185,34.36,35.331999999999994,0,0
2017-08-19,30.5,31.145925925925926,34.36,35.331999999999994,0,0
2017-08-20,32.2,31.16222222222222,34.36,35.331999999999994,0,0
2017-08-21,32.9,31.189629629629632,34.36,35.331999999999994,0,0
2017-08-22,33.2,31.236296296296295,34.53,35.331999999999994,0,0
2017-08-23,32.5,31.25407407407407,34.53,35.331999999999994,0,0
2017-08-24,30.1,31.350370370370364,34.7,35.331999999999994,0,0
2017-08-25,32.1,31.382222222222218,34.7,35.3,0,0
2017-08-26,31.1,31.362962962962964,34.7,35.331999999999994,0,0
2017-08-27,32.1,31.359999999999996,34.7,35.164,0,0
2017-08-28,30.0,31.36592592592592,34.76,35.232,0,0
2017-08-29,29.4,31.37925925925925,35.03,35.331999999999994,0,0
2017-08-30,29.2,31.40148148148148,35.0,35.232,0,0
2017-08-31,29.3,31.453333333333333,35.0,35.232,0,0
2017-09-01,29.0,31.469629629629633,35.0,35.232,0,0
2017-09-02,29.4,31.55777777777778,35.0,35.232,0,0
2017-09-03,29.8,31.61259259259259,35.03,35.3,0,0
2017-09-04,31.7,31.66074074074074,35.1,35.331999999999994,0,0
2017-09-05,31.5,31.730370370370373,35.13,35.623999999999995,0,0
2017-09-06,31.7,31.79703703703704,35.230000000000004,36.57999999999999,0,0
2017-09-07,31.6,31.854074074074074,35.3,37.632,0,0
2017-09-08,32.0,31.863703703703706,35.33,37.632,0,0
2017-09-09,33.9,31.937037037037037,35.61,37.632,0,0
2017-09-10,34.3,31.998518518518527,36.22,37.632,0,0
2017-09-11,34.2,32.04592592592593,36.22,37.632,0,0
2017-09-12,32.7,32.07185185185186,36.22,37.632,0,0
2017-09-13,33.4,32.16444444444445,35.66,37.632,0,0
2017-09-14,32.0,32.21259259259259,35.66,37.632,0,0
2017-09-15,34.2,32.18370370370371,35.66,37.632,0,0
2017-09-16,34.4,32.13777777777778,35.66,37.632,0,0
2017-09-17,35.7,32.10666666666667,35.66,37.632,1,0
2017-09-18,36.7,32.10296296296296,36.22,37.632,1,0
2017-09-19,36.7,32.06592592592593,35.54,37.19199999999999,1,0
2017-09-20,37.6,32.03703703703704,35.16,37.0,1,1
2017-09-21,35.9,32.06666666666667,35.1,36.66,1,0
2017-09-22,31.2,32.091111111111104,35.1,36.228,0,0
2017-09-23,36.5,32.15629629629629,35.16,36.228,1,1
2017-09-24,36.4,32.19555555555555,35.230000000000004,36.196,1,1
2017-09-25,35.6,32.2962962962963,35.33,36.196,1,0
2017-09-26,35.2,32.40888888888889,35.49,36.495999999999995,0,0
2017-09-27,37.1,32.53629629629629,35.82,36.86,1,1
2017-09-28,37.7,32.56740740740741,36.1,37.36,1,1
2017-09-29,38.2,32.622962962962966,36.19,37.36,1,1
2017-09-30,38.3,32.739999999999995,36.49,37.36,1,1
2017-10-01,37.6,32.88074074074074,36.730000000000004,37.36,1,1
2017-10-02,37.8,33.016296296296304,36.730000000000004,37.36,1,1
2017-10-03,38.2,33.10074074074074,36.83,37.36,1,1
2017-10-04,37.9,33.2037037037037,36.83,37.36,1,1
2017-10-05,36.8,33.26222222222222,36.83,37.36,0,0
2017-10-06,36.7,33.2725925925926,36.83,37.36,0,0
2017-10-07,37.1,33.2962962962963,36.83,37.36,1,0
2017-10-08,36.8,33.27185185185186,36.83,37.36,0,0
2017-10-09,36.2,33.20962962962963,36.83,37.36,0,0
2017-10-10,36.2,33.11555555555556,36.8,37.224,0,0
2017-10-11,35.3,32.98888888888889,36.730000000000004,37.0,0,0
2017-10-12,34.9,32.8562962962963,36.49,36.931999999999995,0,0
2017-10-13,36.5,32.79407407407408,36.33,36.831999999999994,1,0
2017-10-14,37.3,32.71111111111111,36.3,36.8,1,1
2017-10-15,37.3,32.63407407407408,36.3,36.732,1,1
2017-10-16,37.5,32.53185185185186,35.88,36.495999999999995,1,1
2017-10-17,36.4,32.370370370370374,35.56,36.331999999999994,1,1
2017-10-18,35.8,32.23481481481482,35.43,36.3,1,0
2017-10-19,34.0,32.10666666666666,35.05,36.3,0,0
2017-10-20,35.1,31.95777777777777,34.9,35.891999999999996,1,0
2017-10-21,36.1,31.77037037037037,34.53,35.564,1,1
2017-10-22,35.9,31.56888888888889,34.3,35.431999999999995,1,1
2017-10-23,34.0,31.40814814814815,34.3,35.431999999999995,0,0
2017-10-24,34.5,31.27777777777778,34.3,35.431999999999995,1,0
2017-10-25,33.3,31.145185185185188,33.76,35.059999999999995,0,0
2017-10-26,32.8,31.05481481481481,33.5,34.49199999999999,0,0
2017-10-27,31.2,30.945925925925916,33.5,33.891999999999996,0,0
2017-10-28,33.1,30.80592592592592,33.43,33.564,0,0
2017-10-29,32.6,30.665185185185187,33.33,33.5,0,0
2017-10-30,32.2,30.548888888888893,33.089999999999996,33.5,0,0
2017-10-31,31.3,30.430370370370373,33.0,33.5,0,0
2017-11-01,32.5,30.31259259259259,32.93,33.5,0,0
2017-11-02,33.3,30.20592592592593,32.76,33.364,1,0
2017-11-03,32.3,30.078518518518514,32.63,33.096,0,0
2017-11-04,30.0,29.934814814814814,32.63,33.096,0,0
2017-11-05,29.0,29.82962962962963,32.63,33.096,0,0
2017-11-06,29.7,29.73185185185185,32.6,32.931999999999995,0,0
2017-11-07,30.5,29.54888888888889,32.43,32.764,0,0
2017-11-08,30.3,29.348888888888887,32.019999999999996,32.6,0,0
2017-11-09,30.3,29.130370370370365,31.7,32.431999999999995,0,0
2017-11-10,29.7,28.877777777777776,31.53,31.923999999999996,0,0
2017-11-11,29.3,28.597777777777775,31.4,31.632,0,0
2017-11-12,29.1,28.337037037037035,31.3,31.532,0,0
2017-11-13,28.6,28.11111111111111,31.3,31.432,0,0
2017-11-14,27.9,27.897037037037034,31.23,31.4,0,0
2017-11-15,27.5,27.695555555555554,31.13,31.3,0,0
2017-11-16,26.3,27.508888888888887,30.759999999999998,31.232,0,0
2017-11-17,25.3,27.29111111111111,30.6,31.2,0,0
2017-11-18,25.4,27.10962962962963,30.53,30.995999999999995,0,0
2017-11-19,25.7,26.982222222222223,30.36,30.764,0,0
2017-11-20,24.9,26.791851851851852,29.66,30.632,0,0
2017-11-21,24.3,26.55185185185185,29.459999999999997,30.023999999999997,0,0
2017-11-22,24.5,26.36740740740741,29.4,29.6,0,0
2017-11-23,24.6,26.219259259259257,29.13,29.464,0,0
2017-11-24,24.9,26.066666666666666,28.89,29.264,0,0
2017-11-25,26.7,25.90740740740741,28.63,29.264,0,0
2017-11-26,26.9,25.808148148148153,28.63,29.264,0,0
2017-11-27,27.7,25.705185185185186,28.53,29.264,0,0
2017-11-28,26.9,25.58666666666667,28.5,29.132,0,0
2017-11-29,27.0,25.454074074074075,28.53,29.132,0,0
2017-11-30,27.3,25.33925925925926,28.43,29.132,0,0
2017-12-01,25.2,25.213333333333335,28.33,28.827999999999996,0,0
2017-12-02,24.9,25.072592592592596,28.33,28.827999999999996,0,0
2017-12-03,24.3,24.927407407407404,28.33,28.827999999999996,0,0
2017-12-04,24.2,24.68444444444444,27.83,28.532,0,0
2017-12-05,21.1,24.477777777777778,27.66,28.432,0,0
2017-12-06,20.6,24.276296296296298,27.459999999999997,28.332,0,0
2017-12-07,23.3,24.086666666666666,27.259999999999998,28.027999999999995,0,0
2017-12-08,25.5,23.842222222222222,27.03,28.027999999999995,0,0
2017-12-09,25.4,23.640000000000004,27.03,28.027999999999995,0,0
2017-12-10,24.9,23.442222222222224,26.93,28.027999999999995,0,0
2017-12-11,21.6,23.23925925925926,26.9,27.959999999999997,0,0
2017-12-12,21.7,23.05037037037037,26.69,27.323999999999998,0,0
2017-12-13,21.3,22.88888888888889,26.53,27.032,0,0
2017-12-14,22.0,22.757777777777775,26.5,26.932,0,0
2017-12-15,22.4,22.597777777777775,26.5,26.932,0,0
2017-12-16,22.0,22.42296296296296,26.43,26.695999999999998,0,0
2017-12-17,24.0,22.257037037037037,26.13,26.532,0,0
2017-12-18,25.4,22.06740740740741,25.93,26.264,0,0
2017-12-19,26.9,21.986666666666665,25.2,26.032,1,1
2017-12-20,25.4,21.94962962962963,25.1,26.0,1,0
2017-12-21,25.8,21.894074074074076,25.1,26.032,1,0
2017-12-22,25.6,21.861481481481484,25.32,26.1,1,0
2017-12-23,24.6,21.80814814814815,25.6,26.1,0,0
2017-12-24,23.6,21.703703703703702,25.6,26.1,0,0
2017-12-25,24.6,21.65851851851852,25.6,26.1,0,0
2017-12-26,24.4,21.596296296296295,25.6,26.1,0,0
2017-12-27,24.2,21.56074074074074,25.6,26.1,0,0
2017-12-28,23.5,21.46222222222222,25.69,26.1,0,0
2017-12-29,23.3,21.333333333333332,25.69,26.1,0,0
2017-12-30,23.5,21.231851851851854,25.69,26.032,0,0
2017-12-31,22.0,21.18,25.6,25.964,0,0
2018-01-01,21.9,21.273333333333337,25.6,25.964,0,0
2018-01-02,21.5,21.165925925925926,25.6,25.964,0,0
2018-01-03,21.2,21.05037037037037,25.6,25.964,0,0
2018-01-04,21.1,20.935555555555556,25.6,25.964,0,0
2018-01-05,21.7,20.904444444444444,25.25,25.9,0,0
2018-01-06,22.1,20.861481481481484,24.86,25.695999999999998,0,0
2018-01-07,21.8,20.783703703703704,24.6,25.695999999999998,0,0
2018-01-08,21.6,20.751851851851853,24.6,25.695999999999998,0,0
2018-01-09,22.0,20.68444444444444,24.53,25.695999999999998,0,0
2018-01-10,23.3,20.639999999999997,24.53,25.695999999999998,0,0
2018-01-11,23.7,20.577037037037037,24.29,25.695999999999998,0,0
2018-01-12,25.3,20.57851851851852,24.259999999999998,24.919999999999995,1,1
2018-01-13,25.6,20.585925925925928,24.4,24.919999999999995,1,1
2018-01-14,26.0,20.625185185185185,24.4,24.855999999999995,1,1
2018-01-15,26.0,20.632592592592594,24.259999999999998,24.6,1,1
2018-01-16,25.1,20.679259259259258,24.4,25.032,1,1
2018-01-17,25.5,20.738518518518518,24.43,25.195999999999998,1,1
2018-01-18,26.3,20.745185185185182,24.53,25.264,1,1
2018-01-19,26.5,20.70592592592592,24.43,25.264,1,1
2018-01-20,24.9,20.68148148148148,24.4,25.264,1,0
2018-01-21,24.3,20.66814814814815,24.43,25.264,0,0
2018-01-22,24.8,20.78074074074074,24.72,25.68799999999999,1,0
2018-01-23,22.9,20.94074074074074,25.03,26.427999999999997,0,0
2018-01-24,21.5,21.13851851851852,25.13,26.427999999999997,0,0
2018-01-25,22.5,21.357037037037035,25.459999999999997,26.427999999999997,0,0
2018-01-26,23.8,21.52962962962963,25.6,26.564,0,0
2018-01-27,23.8,21.68074074074074,25.66,26.891999999999996,0,0
2018-01-28,24.6,21.854074074074074,25.66,26.891999999999996,0,0
2018-01-29,26.0,21.965185185185184,25.73,26.891999999999996,1,0
2018-01-30,28.3,22.107407407407408,26.119999999999997,26.891999999999996,1,1
2018-01-31,28.5,22.24148148148148,26.119999999999997,26.891999999999996,1,1
2018-02-01,28.7,22.388148148148144,26.09,26.755999999999993,1,1
2018-02-02,27.7,22.571111111111115,26.33,27.332,1,1
2018-02-03,25.7,22.82962962962963,26.5,27.5,0,0
2018-02-04,24.8,23.063703703703702,27.33,27.564,0,0
2018-02-05,24.1,23.291851851851852,27.33,27.564,0,0
2018-02-06,23.9,23.541481481481483,27.33,27.923999999999996,0,0
2018-02-07,24.8,23.820740740740735,27.5,28.495999999999995,0,0
2018-02-08,23.8,24.085185185185185,27.9,28.732,0,0
2018-02-09,25.1,24.342962962962964,28.73,29.295999999999996,0,0
2018-02-10,25.1,24.657777777777778,29.29,29.964,0,0
2018-02-11,24.1,24.974814814814817,29.759999999999998,30.227999999999998,0,0
2018-02-12,25.2,25.345185185185187,30.1,30.6,0,0
2018-02-13,24.8,25.69851851851852,30.43,30.632,0,0
2018-02-14,25.2,26.016296296296296,30.6,31.127999999999997,0,0
2018-02-15,27.1,26.323703703703703,30.6,31.332,0,0
2018-02-16,28.0,26.622962962962966,30.759999999999998,31.464,0,0
2018-02-17,28.9,26.91037037037037,31.09,31.632,0,0
2018-02-18,28.3,27.192592592592593,31.3,31.7,0,0
2018-02-19,28.3,27.391111111111112,31.33,31.732,0,0
2018-02-20,30.0,27.607407407407408,31.459999999999997,31.832,0,0
2018-02-21,31.6,27.765925925925927,31.459999999999997,31.832,1,0
2018-02-22,31.8,27.872868217054265,31.52,31.844,1,0
2018-02-23,32.5,27.950387596899223,31.52,31.844,1,1
2018-02-24,31.3,27.96589147286822,31.66,32.296,0,0
2018-02-25,30.8,27.964341085271318,31.7,32.843999999999994,0,0
2018-02-26,30.2,27.948062015503876,31.86,32.843999999999994,0,0
2018-02-27,32.0,27.841860465116277,32.43999999999999,32.988,0,0
2018-02-28,31.7,27.777519379844964,32.8,33.1,0,0
2018-03-01,32.1,27.793798449612403,32.86,33.644,0,0
2018-03-02,32.9,27.83875968992248,33.019999999999996,33.788000000000004,0,0
2018-03-03,32.9,27.86356589147287,33.1,33.788000000000004,0,0
2018-03-04,29.4,27.948837209302322,33.1,33.788000000000004,0,0
2018-03-05,29.4,28.111627906976747,33.1,33.788000000000004,0,0
2018-03-06,29.9,28.228682170542637,33.160000000000004,34.12,0,0
2018-03-07,30.6,28.31550387596899,33.44,34.532,0,0
2018-03-08,31.0,28.38592592592593,33.63,34.7,0,0
2018-03-09,30.7,28.512592592592593,33.76,35.30799999999999,0,0
2018-03-10,31.9,28.741481481481483,34.19,37.047999999999995,0,0
2018-03-11,32.6,28.91925925925926,34.49,37.047999999999995,0,0
2018-03-12,33.1,29.148888888888884,34.7,38.032,0,0
2018-03-13,34.5,29.437037037037037,35.279999999999994,38.032,0,0
2018-03-14,32.8,29.762222222222224,36.46,38.032,0,0
2018-03-15,30.5,30.057037037037034,36.75,38.032,0,0
2018-03-16,32.0,30.42666666666667,36.75,38.032,0,0
2018-03-17,32.3,30.80148148148148,36.89,38.032,0,0
2018-03-18,32.8,31.2,37.13,38.032,0,0
2018-03-19,33.2,31.46148148148148,37.2,38.032,0,0
2018-03-20,33.0,31.765925925925924,37.53,38.4,0,0
2018-03-21,31.8,32.19259259259259,38.19,38.596,0,0
2018-03-22,31.0,32.661481481481474,38.589999999999996,39.232,0,0
2018-03-23,30.7,33.08222222222222,39.0,39.232,0,0
2018-03-24,33.2,33.42000000000001,39.03,39.3,0,0
2018-03-25,34.1,33.7,39.03,39.3,0,0
2018-03-26,35.7,34.03407407407408,39.1,39.3,0,0
2018-03-27,36.6,34.36666666666667,39.13,39.331999999999994,0,0
2018-03-28,37.6,34.57925925925926,39.2,39.4,0,0
2018-03-29,37.4,34.79925925925926,39.33,39.464,0,0
2018-03-30,38.0,34.990370370370364,39.4,39.6,0,0
2018-03-31,37.9,35.1437037037037,39.4,39.664,0,0
2018-04-01,36.1,35.26148148148148,39.43,39.928,0,0
2018-04-02,37.2,35.413333333333334,39.53,40.36,0,0
2018-04-03,38.3,35.6437037037037,39.6,41.019999999999996,0,0
2018-04-04,39.2,35.87777777777778,39.8,41.564,0,0
2018-04-05,39.0,35.931111111111115,39.8,41.564,0,0
2018-04-06,37.3,36.00148148148148,39.919999999999995,41.564,0,0
2018-04-07,36.4,36.10962962962963,40.2,41.564,0,0
2018-04-08,37.1,36.31629629629629,40.419999999999995,41.764,0,0
2018-04-09,33.8,36.4637037037037,40.91,41.831999999999994,0,0
2018-04-10,35.3,36.56444444444445,41.43,41.964,0,0
2018-04-11,35.9,36.68888888888889,41.63,42.132,0,0
2018-04-12,34.7,36.857037037037045,41.63,42.132,0,0
2018-04-13,35.4,36.94074074074074,41.7,42.132,0,0
2018-04-14,36.4,37.00666666666666,41.730000000000004,42.232,0,0
2018-04-15,36.8,37.139259259259255,41.730000000000004,42.232,0,0
2018-04-16,39.3,37.233333333333334,41.730000000000004,42.232,0,0
2018-04-17,38.9,37.309629629629626,41.730000000000004,42.232,0,0
2018-04-18,38.5,37.37407407407407,41.63,42.232,0,0
2018-04-19,38.7,37.383703703703695,41.63,42.232,0,0
2018-04-20,37.6,37.525925925925925,41.730000000000004,42.232,0,0
2018-04-21,34.9,37.64074074074074,41.8,42.331999999999994,0,0
2018-04-22,35.4,37.702222222222225,41.83,42.331999999999994,0,0
2018-04-23,36.6,37.73481481481482,41.8,42.264,0,0
2018-04-24,38.6,37.803703703703704,41.93,42.431999999999995,0,0
2018-04-25,40.2,37.88592592592593,41.93,42.4,0,0
2018-04-26,41.1,37.864444444444445,41.83,42.4,0,0
2018-04-27,42.3,37.88518518518518,41.83,42.4,1,0
2018-04-28,41.9,37.981481481481474,41.83,42.4,1,0
2018-04-29,41.2,38.13111111111111,41.730000000000004,42.264,0,0
2018-04-30,42.1,38.288148148148146,41.93,42.331999999999994,1,0
2018-05-01,41.4,38.50296296296296,42.230000000000004,42.532,0,0
2018-05-02,40.5,38.739259259259256,42.43,42.632,0,0
2018-05-03,39.1,38.931851851851846,42.5,42.732,0,0
2018-05-04,41.2,39.05925925925926,42.53,42.959999999999994,0,0
2018-05-05,40.4,39.144444444444446,42.6,43.49199999999999,0,0
2018-05-06,40.2,39.20148148148148,42.730000000000004,43.931999999999995,0,0
2018-05-07,39.4,39.33925925925925,42.949999999999996,44.064,0,0
2018-05-08,35.9,39.47555555555556,43.3,44.064,0,0
2018-05-09,38.1,39.57925925925926,43.33,44.064,0,0
2018-05-10,40.0,39.66962962962963,43.56,44.064,0,0
2018-05-11,42.5,39.75259259259259,43.83,44.364,0,0
2018-05-12,42.4,39.86888888888888,44.230000000000004,44.5,0,0
2018-05-13,41.3,39.99111111111111,44.33,44.5,0,0
2018-05-14,41.5,40.08148148148148,44.43,44.628,0,0
2018-05-15,41.9,40.10814814814815,44.43,44.628,0,0
2018-05-16,41.2,40.07037037037038,44.5,44.831999999999994,0,0
2018-05-17,41.0,39.95925925925926,44.5,44.831999999999994,0,0
2018-05-18,40.6,39.909629629629634,44.5,44.9,0,0
2018-05-19,40.2,39.982962962962965,44.5,45.15599999999999,0,0
2018-05-20,39.8,40.06,44.8,45.796,0,0
2018-05-21,41.3,40.13333333333333,44.83,45.796,0,0
2018-05-22,43.1,40.132592592592594,44.9,46.0,0,0
2018-05-23,43.1,40.074074074074076,44.9,46.0,0,0
2018-05-24,42.3,40.03037037037037,44.9,46.0,0,0
2018-05-25,42.5,40.00666666666666,44.9,46.0,0,0
2018-05-26,43.4,40.025925925925925,44.9,46.0,0,0
2018-05-27,43.4,40.03481481481482,44.9,45.796,0,0
2018-05-28,43.4,39.96296296296296,44.9,45.66,0,0
2018-05-29,44.1,39.91555555555556,44.9,45.66,0,0
2018-05-30,39.5,39.87407407407407,44.9,45.66,0,0
2018-05-31,41.5,39.88592592592593,44.9,45.66,0,0
2018-06-01,44.0,39.93925925925926,44.9,45.66,0,0
2018-06-02,42.8,39.95777777777778,44.9,45.66,0,0
2018-06-03,42.6,39.964444444444446,44.9,45.296,0,0
2018-06-04,43.3,39.888888888888886,44.48,45.064,0,0
2018-06-05,42.8,39.82444444444444,44.089999999999996,44.931999999999995,0,0
2018-06-06,41.8,39.722222222222214,43.86,44.9,0,0
2018-06-07,42.0,39.6237037037037,43.8,44.9,0,0
2018-06-08,40.4,39.60074074074073,43.8,44.49199999999999,0,0
2018-06-09,37.8,39.525925925925925,43.8,44.49199999999999,0,0
2018-06-10,36.9,39.47185185185185,43.66,44.288,0,0
2018-06-11,39.5,39.310370370370364,43.53,43.864,0,0
2018-06-12,41.3,39.1562962962963,43.36,43.8,0,0
2018-06-13,40.1,38.962222222222216,43.230000000000004,43.8,0,0
2018-06-14,38.5,38.73111111111112,42.99,43.596,0,0
2018-06-15,38.0,38.47259259259259,42.76,43.364,0,0
2018-06-16,38.6,38.28888888888889,42.53,43.364,0,0
2018-06-17,38.5,38.068888888888885,42.230000000000004,42.891999999999996,0,0
2018-06-18,38.4,37.788148148148146,42.0,42.532,0,0
2018-06-19,39.2,37.611851851851846,41.76,42.296,0,0
2018-06-20,41.4,37.42148148148148,41.7,42.228,0,0
2018-06-21,42.2,37.291111111111114,41.7,42.228,1,0
2018-06-22,42.4,37.17999999999999,41.7,42.228,1,1
2018-06-23,41.5,36.99333333333334,41.7,42.16,0,0
2018-06-24,38.7,36.82222222222222,41.22,41.864,0,0
2018-06-25,37.8,36.63481481481482,41.0,41.7,0,0
2018-06-26,35.2,36.482962962962965,40.86,41.564,0,0
2018-06-27,31.5,36.37407407407407,40.8,41.228,0,0
2018-06-28,31.4,36.23925925925927,40.8,41.228,0,0
2018-06-29,30.7,36.138518518518524,40.8,41.228,0,0
2018-06-30,32.2,36.04518518518519,40.8,41.228,0,0
2018-07-01,33.2,35.848888888888894,40.8,41.228,0,0
2018-07-02,33.2,35.6637037037037,40.8,41.228,0,0
2018-07-03,34.7,35.47777777777778,40.8,41.228,0,0
2018-07-04,33.2,35.266666666666666,40.8,41.228,0,0
2018-07-05,35.1,35.017037037037035,40.730000000000004,41.228,0,0
2018-07-06,35.9,34.800000000000004,40.28,40.895999999999994,0,0
2018-07-07,36.7,34.64592592592593,39.83,40.895999999999994,0,0
2018-07-08,38.6,34.51037037037037,38.89,40.732,0,0
2018-07-09,39.1,34.33925925925925,38.38,39.831999999999994,1,0
2018-07-10,39.6,34.20666666666666,37.89,38.895999999999994,1,1
2018-07-11,37.8,34.08888888888889,37.66,38.8,1,0
2018-07-12,33.5,33.92370370370371,36.96,38.528,0,0
2018-07-13,32.3,33.85259259259259,36.66,38.528,0,0
2018-07-14,31.6,33.75037037037036,36.4,38.528,0,0
2018-07-15,31.3,33.617777777777775,36.3,37.51599999999999,0,0
2018-07-16,32.6,33.475555555555545,36.3,36.623999999999995,0,0
2018-07-17,32.7,33.36444444444444,36.230000000000004,36.4,0,0
2018-07-18,32.1,33.20962962962963,36.13,36.4,0,0
2018-07-19,30.1,33.00148148148148,36.03,36.3,0,0
2018-07-20,32.0,32.846666666666664,36.03,36.3,0,0
2018-07-21,30.6,32.68518518518518,36.03,36.3,0,0
2018-07-22,28.8,32.44518518518519,36.03,36.428,0,0
2018-07-23,30.6,32.18222222222222,35.76,36.291999999999994,0,0
2018-07-24,31.2,31.977037037037036,35.63,36.224,0,0
2018-07-25,29.6,31.779259259259266,35.33,35.931999999999995,0,0
2018-07-26,28.6,31.622962962962966,35.230000000000004,35.9,0,0
2018-07-27,31.2,31.533333333333335,35.230000000000004,35.764,0,0
2018-07-28,31.4,31.392592592592592,35.13,35.632,0,0
2018-07-29,32.5,31.280740740740743,35.03,35.632,0,0
2018-07-30,32.0,31.177777777777784,35.0,35.632,0,0
2018-07-31,32.4,31.091851851851864,34.93,35.632,0,0
2018-08-01,32.6,31.002962962962968,34.69,35.26,0,0
2018-08-02,31.8,30.98666666666667,34.39,35.26,0,0
2018-08-03,31.8,31.011111111111113,33.809999999999995,35.26,0,0
2018-08-04,31.4,30.965925925925923,33.32,35.26,0,0
2018-08-05,31.7,30.97037037037037,33.2,34.76,0,0
2018-08-06,28.5,31.007407407407406,33.13,34.395999999999994,0,0
2018-08-07,30.0,31.028888888888886,33.1,34.395999999999994,0,0
2018-08-08,29.5,31.107407407407408,33.13,34.395999999999994,0,0
2018-08-09,32.0,31.119259259259263,33.29,34.395999999999994,0,0
2018-08-10,31.8,31.136296296296294,33.53,34.395999999999994,0,0
2018-08-11,31.7,31.16740740740741,33.919999999999995,34.395999999999994,0,0
2018-08-12,31.4,31.158518518518516,33.919999999999995,34.61999999999999,0,0
2018-08-13,31.4,31.1562962962963,33.919999999999995,34.891999999999996,0,0
2018-08-14,32.5,31.15111111111111,34.230000000000004,34.891999999999996,0,0
2018-08-15,33.4,31.19407407407408,34.3,35.331999999999994,0,0
2018-08-16,30.7,31.196296296296296,34.3,35.331999999999994,0,0
2018-08-17,32.9,31.192592592592593,34.36,35.331999999999994,0,0
2018-08-18,31.6,31.15111111111111,34.36,35.331999999999994,0,0
2018-08-19,30.9,31.21407407407407,34.36,35.331999999999994,0,0
2018-08-20,32.0,31.246666666666663,34.36,35.331999999999994,0,0
2018-08-21,31.7,31.27037037037037,34.36,35.331999999999994,0,0
2018-08-22,30.1,31.325185185185184,34.53,35.331999999999994,0,0
2018-08-23,28.5,31.344444444444445,34.53,35.331999999999994,0,0
2018-08-24,29.6,31.404444444444447,34.7,35.331999999999994,0,0
2018-08-25,30.4,31.419259259259256,34.7,35.3,0,0
2018-08-26,30.8,31.397037037037034,34.7,35.331999999999994,0,0
2018-08-27,30.9,31.402222222222218,34.7,35.164,0,0
2018-08-28,30.9,31.415555555555557,34.76,35.232,0,0
2018-08-29,30.2,31.433333333333334,35.03,35.331999999999994,0,0
2018-08-30,31.6,31.44888888888889,35.0,35.232,0,0
2018-08-31,32.2,31.47481481481481,35.0,35.232,0,0
